transaction_id,timestamp,account_id,device_id,ip_address,ip_subnet,pincode,sku_id,amount,payment_method,transaction_status,fraud_label,event_type,account_tx_count_1h,device_tx_count_1h,ip_subnet_tx_count_1h
txn_001731,2026-01-09T09:35:31,acc_0423,dev_0504,103.88.2.214,103.88.2.0/24,411014,sku_1006,347.09,UPI,success,0,legitimate_purchase,1,1,3
txn_001732,2026-01-09T09:35:57,acc_0345,dev_0415,117.216.1.148,117.216.1.0/24,682030,sku_1002,618.04,UPI,success,0,legitimate_purchase,1,1,5
txn_001733,2026-01-09T09:37:18,acc_0113,dev_0143,117.216.1.235,117.216.1.0/24,400070,sku_1007,566.08,UPI,success,0,legitimate_purchase,1,1,6
txn_001734,2026-01-09T09:40:56,acc_0880,dev_1029,49.205.1.139,49.205.1.0/24,500032,sku_1004,331.43,wallet,success,0,legitimate_purchase,1,1,2
txn_001735,2026-01-09T09:49:04,acc_0747,dev_0881,103.12.1.242,103.12.1.0/24,302017,sku_1003,395.28,UPI,success,0,legitimate_purchase,1,1,2
txn_001736,2026-01-09T09:51:15,acc_0478,dev_0572,117.192.2.111,117.192.2.0/24,600001,sku_1003,268.87,card,success,0,legitimate_purchase,1,1,1
txn_001737,2026-01-09T09:51:33,acc_0073,dev_0095,14.139.1.41,14.139.1.0/24,160017,sku_1025,1203.11,UPI,success,0,legitimate_purchase,1,1,3
txn_001738,2026-01-09T10:05:00,acc_0079,dev_0103,103.50.11.74,103.50.11.0/24,400102,sku_1001,129.81,netbanking,success,0,legitimate_purchase,1,1,1
txn_001739,2026-01-09T10:05:16,acc_0839,dev_0985,117.192.1.63,117.192.1.0/24,600001,sku_1042,780.22,UPI,success,0,legitimate_purchase,1,1,2
txn_001740,2026-01-09T10:06:36,acc_0199,dev_0243,103.50.10.247,103.50.10.0/24,411057,sku_1013,367.58,UPI,success,0,legitimate_purchase,1,1,1
txn_001741,2026-01-09T10:09:40,acc_0431,dev_0514,203.197.1.168,203.197.1.0/24,700091,sku_1011,200.73,UPI,success,0,legitimate_purchase,1,1,1
txn_001742,2026-01-09T10:11:04,acc_0636,dev_0749,103.210.20.168,103.210.20.0/24,500081,sku_1036,796.1,UPI,success,0,legitimate_purchase,1,1,1
txn_001743,2026-01-09T10:12:39,acc_0185,dev_0226,117.192.2.247,117.192.2.0/24,600042,sku_1004,393.59,wallet,success,0,legitimate_purchase,1,1,2
txn_001744,2026-01-09T10:15:06,acc_0382,dev_0454,49.36.20.144,49.36.20.0/24,500081,sku_1008,523.76,card,success,0,legitimate_purchase,1,1,1
txn_001745,2026-01-09T10:20:09,acc_0436,dev_0521,117.192.2.12,117.192.2.0/24,600096,sku_1001,324.24,netbanking,success,0,legitimate_purchase,1,1,3
txn_001746,2026-01-09T10:21:40,acc_0441,dev_0527,103.93.1.5,103.93.1.0/24,226010,sku_1002,382.67,wallet,success,0,legitimate_purchase,1,1,1
txn_001747,2026-01-09T10:26:14,acc_0413,dev_0491,117.192.1.104,117.192.1.0/24,600017,sku_1002,322.64,UPI,success,0,legitimate_purchase,1,1,3
txn_001748,2026-01-09T10:27:48,acc_0672,dev_0790,117.216.1.225,117.216.1.0/24,682016,sku_1006,417.84,UPI,success,0,legitimate_purchase,1,1,3
txn_001749,2026-01-09T10:29:21,acc_0537,dev_0639,103.93.1.160,103.93.1.0/24,226010,sku_1005,286.22,UPI,success,0,legitimate_purchase,1,1,2
txn_001750,2026-01-09T10:30:35,acc_0485,dev_0580,103.50.11.72,103.50.11.0/24,400050,sku_1028,5674.57,wallet,success,0,legitimate_purchase,1,1,2
txn_001751,2026-01-09T10:34:53,acc_0419,dev_0499,103.12.1.207,103.12.1.0/24,302033,sku_1007,271.96,UPI,success,0,legitimate_purchase,1,1,2
txn_001752,2026-01-09T10:35:01,acc_0740,dev_0873,117.192.2.34,117.192.2.0/24,600042,sku_1013,405.27,UPI,success,0,legitimate_purchase,1,1,4
txn_001753,2026-01-09T10:41:40,acc_0402,dev_0479,117.192.1.235,117.192.1.0/24,600001,sku_1046,1441.2,UPI,success,0,legitimate_purchase,1,1,3
txn_001754,2026-01-09T10:42:15,acc_0030,dev_0036,103.88.1.156,103.88.1.0/24,400050,sku_1027,5928.38,UPI,success,0,legitimate_purchase,1,1,1
txn_001755,2026-01-09T10:43:50,acc_0001,dev_0001,103.93.1.48,103.93.1.0/24,226010,sku_1050,525.85,UPI,success,0,legitimate_purchase,1,1,3
txn_001756,2026-01-09T10:48:39,acc_0028,dev_0034,157.48.10.191,157.48.10.0/24,110016,sku_1039,970.85,card,success,0,legitimate_purchase,1,1,1
txn_001757,2026-01-09T10:56:29,acc_0417,dev_0497,49.36.20.230,49.36.20.0/24,400092,sku_1026,5682.98,UPI,success,0,legitimate_purchase,1,1,2
txn_001758,2026-01-09T11:00:48,acc_0797,dev_0938,49.36.20.198,49.36.20.0/24,400050,sku_1005,347.35,UPI,success,0,legitimate_purchase,1,1,3
txn_001759,2026-01-09T11:08:03,acc_0184,dev_0225,117.192.2.158,117.192.2.0/24,600001,sku_1015,2361.73,UPI,success,0,legitimate_purchase,1,1,4
txn_001760,2026-01-09T11:08:45,acc_0697,dev_0819,103.93.1.50,103.93.1.0/24,226010,sku_1040,627.51,netbanking,success,0,legitimate_purchase,1,1,4
txn_001761,2026-01-09T11:11:33,acc_0476,dev_0569,122.160.2.132,122.160.2.0/24,700032,sku_1048,600.42,wallet,success,0,legitimate_purchase,1,1,1
txn_001762,2026-01-09T11:14:27,acc_0529,dev_0630,203.197.1.100,203.197.1.0/24,700032,sku_1036,624.16,UPI,success,0,legitimate_purchase,1,1,1
txn_001763,2026-01-09T11:16:20,acc_0784,dev_0923,203.197.1.75,203.197.1.0/24,700032,sku_1003,588.91,card,success,0,legitimate_purchase,1,1,2
txn_001764,2026-01-09T11:19:43,acc_0890,dev_1042,103.12.1.102,103.12.1.0/24,302033,sku_1028,7952.48,UPI,success,0,legitimate_purchase,1,1,2
txn_001765,2026-01-09T11:26:01,acc_0143,dev_0178,49.205.1.120,49.205.1.0/24,500081,sku_1001,244.83,card,success,0,legitimate_purchase,1,1,1
txn_001766,2026-01-09T11:33:51,acc_0513,dev_0611,49.207.2.95,49.207.2.0/24,560001,sku_1013,360.12,UPI,success,0,legitimate_purchase,1,1,1
txn_001767,2026-01-09T11:42:42,acc_0230,dev_0281,14.139.1.79,14.139.1.0/24,160001,sku_1050,803.79,UPI,success,0,legitimate_purchase,1,1,1
txn_001768,2026-01-09T11:43:08,acc_0351,dev_0421,117.192.1.64,117.192.1.0/24,600017,sku_1014,483.88,UPI,failed,0,legitimate_purchase,1,1,1
txn_001769,2026-01-09T11:50:52,acc_0731,dev_0863,203.197.2.171,203.197.2.0/24,380001,sku_1005,238.85,UPI,success,0,legitimate_purchase,1,1,1
txn_001770,2026-01-09T11:55:25,acc_0371,dev_0441,117.192.2.70,117.192.2.0/24,600042,sku_1033,6636.3,UPI,success,0,legitimate_purchase,1,1,2
txn_001771,2026-01-09T12:01:49,acc_0537,dev_0639,103.93.1.205,103.93.1.0/24,226010,sku_1002,292.58,netbanking,success,0,legitimate_purchase,1,1,2
txn_001772,2026-01-09T12:06:50,acc_0371,dev_0441,117.192.1.34,117.192.1.0/24,600042,sku_1003,419.41,netbanking,success,0,legitimate_purchase,2,2,2
txn_001773,2026-01-09T12:07:09,acc_0473,dev_0566,117.192.1.75,117.192.1.0/24,600042,sku_1031,6480.63,netbanking,success,0,legitimate_purchase,1,1,3
txn_001774,2026-01-09T12:10:48,acc_0136,dev_0171,117.192.2.98,117.192.2.0/24,400001,sku_1033,3498.45,UPI,success,0,legitimate_purchase,1,1,2
txn_001775,2026-01-09T12:16:56,acc_0175,dev_0214,103.50.10.244,103.50.10.0/24,400050,sku_1026,5876.93,UPI,success,0,legitimate_purchase,1,1,1
txn_001776,2026-01-09T12:17:04,acc_0294,dev_0357,203.197.1.54,203.197.1.0/24,700091,sku_1005,463.66,UPI,success,0,legitimate_purchase,1,1,1
txn_001777,2026-01-09T12:17:18,acc_0211,dev_0258,122.160.2.34,122.160.2.0/24,110001,sku_1005,345.33,UPI,success,0,legitimate_purchase,1,1,1
txn_001778,2026-01-09T12:20:33,acc_0694,dev_0816,49.205.1.135,49.205.1.0/24,500001,sku_1045,1947.54,card,success,0,legitimate_purchase,1,1,2
txn_001779,2026-01-09T12:22:44,acc_0284,dev_0346,49.207.2.66,49.207.2.0/24,226001,sku_1004,577.41,card,success,0,legitimate_purchase,1,1,2
txn_001780,2026-01-09T12:25:24,acc_0470,dev_0562,103.88.2.174,103.88.2.0/24,411014,sku_1001,314.15,netbanking,success,0,legitimate_purchase,1,1,1
txn_001781,2026-01-09T12:29:21,acc_0643,dev_0757,122.160.2.13,122.160.2.0/24,110048,sku_1005,346.21,UPI,success,0,legitimate_purchase,1,1,2
txn_001782,2026-01-09T12:34:29,acc_0378,dev_0449,103.50.10.217,103.50.10.0/24,400102,sku_1004,624.95,wallet,success,0,legitimate_purchase,1,1,2
txn_001783,2026-01-09T12:38:57,acc_0118,dev_0148,49.205.1.8,49.205.1.0/24,500081,sku_1039,640.97,card,success,0,legitimate_purchase,1,1,2
txn_001784,2026-01-09T12:40:53,acc_0829,dev_0973,157.48.10.113,157.48.10.0/24,110048,sku_1001,430.6,UPI,success,0,legitimate_purchase,1,1,1
txn_001785,2026-01-09T12:41:04,acc_0449,dev_0536,203.197.1.127,203.197.1.0/24,700091,sku_1014,197.07,UPI,success,0,legitimate_purchase,1,1,2
txn_001786,2026-01-09T12:41:20,acc_0055,dev_0070,117.216.1.210,117.216.1.0/24,411038,sku_1004,307.9,UPI,success,0,legitimate_purchase,1,1,1
txn_001787,2026-01-09T12:42:00,acc_0413,dev_0491,117.192.2.73,117.192.2.0/24,600017,sku_1004,561.7,UPI,success,0,legitimate_purchase,1,1,3
txn_001788,2026-01-09T12:44:06,acc_0303,dev_0367,49.36.20.111,49.36.20.0/24,400102,sku_1012,530.09,netbanking,success,0,legitimate_purchase,1,1,1
txn_001789,2026-01-09T12:45:01,acc_0792,dev_0932,122.160.1.86,122.160.1.0/24,110016,sku_1009,345.26,UPI,success,0,legitimate_purchase,1,1,1
txn_001790,2026-01-09T12:48:43,acc_0343,dev_0413,117.192.1.169,117.192.1.0/24,600017,sku_1004,331.6,wallet,success,0,legitimate_purchase,1,1,3
txn_001791,2026-01-09T12:49:46,acc_0434,dev_0518,103.88.1.22,103.88.1.0/24,411001,sku_1037,996.93,netbanking,success,0,legitimate_purchase,1,1,1
txn_001792,2026-01-09T12:50:29,acc_0769,dev_0906,103.93.1.170,103.93.1.0/24,226001,sku_1002,544.46,card,success,0,legitimate_purchase,1,1,2
txn_001793,2026-01-09T12:50:30,acc_0850,dev_0996,103.88.2.110,103.88.2.0/24,411001,sku_1003,249.47,card,success,0,legitimate_purchase,1,1,2
txn_001794,2026-01-09T12:52:17,acc_0403,dev_0480,103.88.1.36,103.88.1.0/24,411038,sku_1005,158.61,netbanking,success,0,legitimate_purchase,1,1,2
txn_001795,2026-01-09T12:58:11,acc_0789,dev_0929,103.86.30.83,103.86.30.0/24,560076,sku_1007,331.68,UPI,success,0,legitimate_purchase,1,1,1
txn_001796,2026-01-09T12:58:45,acc_0348,dev_0418,117.192.1.64,117.192.1.0/24,600017,sku_1015,2109.01,UPI,success,0,legitimate_purchase,1,1,4
txn_001797,2026-01-09T13:01:19,acc_0784,dev_0923,203.197.1.20,203.197.1.0/24,700032,sku_1012,322.67,UPI,success,0,legitimate_purchase,1,1,3
txn_001798,2026-01-09T13:04:24,acc_0526,dev_0626,157.48.10.125,157.48.10.0/24,110001,sku_1022,1185.47,UPI,success,0,legitimate_purchase,1,1,2
txn_001799,2026-01-09T13:06:42,acc_0556,dev_0660,103.88.1.184,103.88.1.0/24,411057,sku_1019,1867.67,UPI,success,0,legitimate_purchase,1,1,3
txn_001800,2026-01-09T13:10:20,acc_0309,dev_0373,14.139.1.123,14.139.1.0/24,160001,sku_1015,1489.09,UPI,success,0,legitimate_purchase,1,1,1
txn_001801,2026-01-09T13:10:36,acc_0548,dev_0650,117.216.1.126,117.216.1.0/24,682001,sku_1002,915.94,card,declined,0,legitimate_purchase,1,1,2
txn_001802,2026-01-09T13:12:18,acc_0890,dev_1042,103.12.1.56,103.12.1.0/24,302033,sku_1025,2305.77,card,success,0,legitimate_purchase,1,1,1
txn_001803,2026-01-09T13:12:20,acc_0088,dev_0115,14.139.1.43,14.139.1.0/24,160017,sku_1002,510.1,netbanking,success,0,legitimate_purchase,1,1,2
txn_001804,2026-01-09T13:12:29,acc_0184,dev_0225,117.192.1.165,117.192.1.0/24,600001,sku_1003,194.11,netbanking,success,0,legitimate_purchase,1,1,3
txn_001805,2026-01-09T13:17:04,acc_0555,dev_0659,103.88.1.164,103.88.1.0/24,682001,sku_1006,558.99,UPI,success,0,legitimate_purchase,1,1,4
txn_001806,2026-01-09T13:21:08,acc_0371,dev_0441,117.192.1.118,117.192.1.0/24,600042,sku_1001,320.7,UPI,success,0,legitimate_purchase,1,1,4
txn_001807,2026-01-09T13:23:15,acc_0145,dev_0181,103.210.20.166,103.210.20.0/24,500001,sku_1006,846.32,netbanking,success,0,legitimate_purchase,1,1,1
txn_001808,2026-01-09T13:26:44,acc_0337,dev_0406,103.86.30.22,103.86.30.0/24,560102,sku_1047,693.42,card,success,0,legitimate_purchase,1,1,2
txn_001809,2026-01-09T13:27:31,acc_0443,dev_0529,49.207.1.129,49.207.1.0/24,560076,sku_1017,1291.69,wallet,success,0,legitimate_purchase,1,1,1
txn_001810,2026-01-09T13:32:17,acc_0116,dev_0146,117.192.1.18,117.192.1.0/24,400001,sku_1005,417.18,UPI,success,0,legitimate_purchase,1,1,5
txn_001811,2026-01-09T13:36:41,acc_0837,dev_0982,117.192.1.238,117.192.1.0/24,600096,sku_1003,466.1,UPI,success,0,legitimate_purchase,1,1,6
txn_001812,2026-01-09T13:36:56,acc_0813,dev_0954,103.93.1.173,103.93.1.0/24,226021,sku_1007,506.81,UPI,success,0,legitimate_purchase,1,1,2
txn_001813,2026-01-09T13:38:38,acc_0419,dev_0499,103.12.1.177,103.12.1.0/24,302033,sku_1001,236.02,UPI,success,0,legitimate_purchase,1,1,2
txn_001814,2026-01-09T13:39:09,acc_0432,dev_0516,203.197.2.112,203.197.2.0/24,700019,sku_1047,632.59,card,success,0,legitimate_purchase,1,1,1
txn_001815,2026-01-09T13:39:30,acc_0520,dev_0619,157.48.10.104,157.48.10.0/24,110001,sku_1006,494.01,UPI,success,0,legitimate_purchase,1,1,3
txn_001816,2026-01-09T13:43:05,acc_0572,dev_0676,14.139.1.205,14.139.1.0/24,160001,sku_1016,1469.53,card,success,0,legitimate_purchase,1,1,3
txn_001817,2026-01-09T13:43:35,acc_0388,dev_0460,203.197.1.98,203.197.1.0/24,700019,sku_1019,1397.5,UPI,success,0,legitimate_purchase,1,1,2
txn_001818,2026-01-09T13:48:29,acc_0540,dev_0642,117.216.1.58,117.216.1.0/24,682016,sku_1018,993.14,UPI,success,0,legitimate_purchase,1,1,2
txn_001819,2026-01-09T13:49:14,acc_0094,dev_0122,103.88.1.68,103.88.1.0/24,411014,sku_1013,487.1,UPI,declined,0,legitimate_purchase,1,1,5
txn_001820,2026-01-09T13:54:43,acc_0143,dev_0179,103.210.20.105,103.210.20.0/24,500081,sku_1045,1477.14,card,success,0,legitimate_purchase,1,1,2
txn_001821,2026-01-09T13:57:12,acc_0323,dev_0391,103.12.1.15,103.12.1.0/24,302001,sku_1044,2494.0,UPI,success,0,legitimate_purchase,1,1,3
txn_001822,2026-01-09T14:02:37,acc_0137,dev_0172,203.197.1.216,203.197.1.0/24,700001,sku_1030,9041.54,UPI,success,0,legitimate_purchase,1,1,2
txn_001823,2026-01-09T14:03:14,acc_0137,dev_0172,203.197.1.128,203.197.1.0/24,700001,sku_1007,355.59,UPI,success,0,legitimate_purchase,2,2,3
txn_001824,2026-01-09T14:11:14,acc_0581,dev_0687,14.139.1.99,14.139.1.0/24,160017,sku_1002,384.91,card,success,0,legitimate_purchase,1,1,3
txn_001825,2026-01-09T14:12:01,acc_0629,dev_0740,49.205.1.164,49.205.1.0/24,500084,sku_1007,441.48,UPI,success,1,legitimate_purchase,1,1,1
txn_001826,2026-01-09T14:12:02,acc_0577,dev_0681,14.139.1.173,14.139.1.0/24,160036,sku_1014,384.64,UPI,success,0,legitimate_purchase,1,1,4
txn_001827,2026-01-09T14:19:09,acc_0770,dev_0907,117.192.1.78,117.192.1.0/24,400001,sku_1002,427.0,card,success,0,legitimate_purchase,1,1,4
txn_001828,2026-01-09T14:21:18,acc_0889,dev_1040,49.36.20.88,49.36.20.0/24,411038,sku_1004,412.11,UPI,success,0,legitimate_purchase,1,1,1
txn_001829,2026-01-09T14:36:16,acc_0005,dev_0006,157.48.10.193,157.48.10.0/24,110048,sku_1036,864.83,UPI,success,0,legitimate_purchase,1,1,2
txn_001830,2026-01-09T14:46:40,acc_0490,dev_0586,203.197.1.210,203.197.1.0/24,700032,sku_1013,581.99,card,success,0,legitimate_purchase,1,1,3
txn_001831,2026-01-09T14:53:38,acc_0613,dev_0723,103.210.20.116,103.210.20.0/24,500081,sku_1020,1379.54,wallet,declined,0,legitimate_purchase,1,1,2
txn_001832,2026-01-09T14:54:53,acc_0737,dev_0869,49.207.2.222,49.207.2.0/24,560076,sku_1020,925.86,netbanking,success,0,legitimate_purchase,1,1,1
txn_001833,2026-01-09T14:55:48,acc_0596,dev_0704,122.160.2.13,122.160.2.0/24,110001,sku_1049,541.77,netbanking,success,0,legitimate_purchase,1,1,1
txn_001834,2026-01-09T14:56:30,acc_0679,dev_0800,203.197.2.37,203.197.2.0/24,700032,sku_1001,221.05,card,success,0,legitimate_purchase,1,1,1
txn_001835,2026-01-09T14:59:14,acc_0874,dev_1023,49.34.10.64,49.34.10.0/24,380054,sku_1012,301.08,UPI,success,0,legitimate_purchase,1,1,1
txn_001836,2026-01-09T15:03:15,acc_0466,dev_0557,103.86.30.44,103.86.30.0/24,560076,sku_1022,1008.27,card,success,0,legitimate_purchase,1,1,1
txn_001837,2026-01-09T15:03:41,acc_0218,dev_0266,117.192.1.2,117.192.1.0/24,600017,sku_1036,367.65,card,success,0,legitimate_purchase,1,1,2
txn_001838,2026-01-09T15:04:13,acc_0483,dev_0578,122.160.1.110,122.160.1.0/24,110048,sku_1013,460.21,wallet,success,0,legitimate_purchase,1,1,1
txn_001839,2026-01-09T15:06:21,acc_0171,dev_0210,122.160.1.113,122.160.1.0/24,110048,sku_1050,425.82,netbanking,success,0,legitimate_purchase,1,1,2
txn_001840,2026-01-09T15:07:30,acc_0816,dev_0958,103.12.1.253,103.12.1.0/24,302017,sku_1019,1971.94,card,success,0,legitimate_purchase,1,1,1
txn_001841,2026-01-09T15:09:48,acc_0436,dev_0520,117.192.1.229,117.192.1.0/24,600096,sku_1045,2103.43,card,declined,0,legitimate_purchase,1,1,3
txn_001842,2026-01-09T15:11:28,acc_0139,dev_0174,103.50.11.37,103.50.11.0/24,400001,sku_1016,1365.89,wallet,success,0,legitimate_purchase,1,1,1
txn_001843,2026-01-09T15:13:10,acc_0526,dev_0626,157.48.10.246,157.48.10.0/24,226010,sku_1003,486.26,wallet,success,0,legitimate_purchase,1,1,2
txn_001844,2026-01-09T15:15:57,acc_0156,dev_0192,103.93.1.126,103.93.1.0/24,226010,sku_1001,327.22,UPI,success,0,legitimate_purchase,1,1,1
txn_001845,2026-01-09T15:18:11,acc_0093,dev_0121,49.207.2.96,49.207.2.0/24,560001,sku_1005,336.03,UPI,declined,0,legitimate_purchase,1,1,2
txn_001846,2026-01-09T15:24:43,acc_0617,dev_0727,117.216.1.130,117.216.1.0/24,226021,sku_1013,522.76,wallet,success,0,legitimate_purchase,1,1,1
txn_001847,2026-01-09T15:26:44,acc_0028,dev_0034,122.160.2.192,122.160.2.0/24,110016,sku_1002,352.31,card,success,0,legitimate_purchase,1,1,2
txn_001848,2026-01-09T15:32:19,acc_0777,dev_0916,122.160.2.92,122.160.2.0/24,110085,sku_1003,318.44,UPI,success,0,legitimate_purchase,1,1,3
txn_001849,2026-01-09T15:36:06,acc_0476,dev_0569,157.48.10.195,157.48.10.0/24,110024,sku_1007,569.33,card,success,0,legitimate_purchase,1,1,3
txn_001850,2026-01-09T15:36:38,acc_0389,dev_0461,203.197.1.171,203.197.1.0/24,700001,sku_1007,328.16,UPI,success,0,legitimate_purchase,1,1,2
txn_001851,2026-01-09T15:44:29,acc_0744,dev_0877,103.88.1.42,103.88.1.0/24,411014,sku_1025,1277.2,UPI,success,0,legitimate_purchase,1,1,1
txn_001852,2026-01-09T15:48:02,acc_0497,dev_0593,49.36.20.196,49.36.20.0/24,400092,sku_1001,178.45,wallet,success,0,legitimate_purchase,1,1,1
txn_001853,2026-01-09T15:52:27,acc_0249,dev_0305,103.210.20.118,103.210.20.0/24,500001,sku_1016,1299.94,UPI,success,0,legitimate_purchase,1,1,2
txn_001854,2026-01-09T15:54:30,acc_0878,dev_1027,117.192.2.253,117.192.2.0/24,600042,sku_1009,498.58,netbanking,success,0,legitimate_purchase,1,1,1
txn_001855,2026-01-09T16:01:00,acc_0284,dev_0346,49.207.1.59,49.207.1.0/24,700032,sku_1010,174.72,UPI,success,0,legitimate_purchase,1,1,1
txn_001856,2026-01-09T16:01:20,acc_0483,dev_0578,122.160.2.150,122.160.2.0/24,110048,sku_1001,264.54,UPI,declined,0,legitimate_purchase,2,2,3
txn_001857,2026-01-09T16:04:04,acc_0878,dev_1027,117.192.1.176,117.192.1.0/24,600042,sku_1013,400.99,UPI,success,0,legitimate_purchase,2,2,2
txn_001858,2026-01-09T16:06:56,acc_0485,dev_0580,103.50.10.237,103.50.10.0/24,302017,sku_1010,703.64,UPI,success,0,legitimate_purchase,1,1,1
txn_001859,2026-01-09T16:07:14,acc_0432,dev_0515,203.197.2.176,203.197.2.0/24,700019,sku_1024,1679.22,card,success,0,legitimate_purchase,1,1,1
txn_001860,2026-01-09T16:07:47,acc_0613,dev_0723,103.210.20.25,103.210.20.0/24,500081,sku_1049,562.13,wallet,success,0,legitimate_purchase,1,1,2
txn_001861,2026-01-09T16:11:27,acc_0387,dev_0459,122.160.1.57,122.160.1.0/24,226010,sku_1004,358.31,card,success,0,legitimate_purchase,1,1,1
txn_001862,2026-01-09T16:11:27,acc_0281,dev_0343,103.12.1.233,103.12.1.0/24,302001,sku_1036,702.32,card,success,0,legitimate_purchase,1,1,1
txn_001863,2026-01-09T16:11:54,acc_0239,dev_0295,203.197.1.191,203.197.1.0/24,700019,sku_1004,334.49,card,success,0,legitimate_purchase,1,1,2
txn_001864,2026-01-09T16:13:57,acc_0888,dev_1039,117.216.1.110,117.216.1.0/24,682001,sku_1042,1567.71,card,success,0,legitimate_purchase,1,1,2
txn_001865,2026-01-09T16:17:00,acc_0786,dev_0926,103.88.1.149,103.88.1.0/24,411014,sku_1019,1093.1,UPI,success,0,legitimate_purchase,1,1,2
txn_001866,2026-01-09T16:30:27,acc_0645,dev_0759,203.197.2.127,203.197.2.0/24,700019,sku_1011,339.41,UPI,success,0,legitimate_purchase,1,1,2
txn_001867,2026-01-09T16:30:42,acc_0616,dev_0726,49.207.1.140,49.207.1.0/24,560076,sku_1040,559.8,netbanking,success,0,legitimate_purchase,1,1,2
txn_001868,2026-01-09T16:37:25,acc_0786,dev_0926,103.88.1.148,103.88.1.0/24,411014,sku_1017,3167.29,netbanking,success,0,legitimate_purchase,2,2,3
txn_001869,2026-01-09T16:38:20,acc_0840,dev_0986,103.240.1.75,103.240.1.0/24,380054,sku_1017,1477.13,netbanking,success,0,legitimate_purchase,1,1,1
txn_001870,2026-01-09T16:39:16,acc_0321,dev_0388,117.192.2.141,117.192.2.0/24,600001,sku_1023,1610.97,card,success,0,legitimate_purchase,1,1,2
txn_001871,2026-01-09T16:39:48,acc_0303,dev_0367,103.50.11.20,103.50.11.0/24,400102,sku_1031,6176.0,netbanking,success,0,legitimate_purchase,1,1,1
txn_001872,2026-01-09T16:41:54,acc_0005,dev_0006,122.160.2.148,122.160.2.0/24,110048,sku_1002,696.4,UPI,success,0,legitimate_purchase,1,1,2
txn_001873,2026-01-09T16:49:43,acc_0711,dev_0838,49.205.1.149,49.205.1.0/24,400001,sku_1014,225.99,UPI,success,0,legitimate_purchase,1,1,1
txn_001874,2026-01-09T16:52:21,acc_0419,dev_0499,103.12.1.155,103.12.1.0/24,110016,sku_1026,4618.14,netbanking,success,0,legitimate_purchase,1,1,2
txn_001875,2026-01-09T16:56:28,acc_0134,dev_0169,103.240.1.41,103.240.1.0/24,380001,sku_1032,4300.88,UPI,success,0,legitimate_purchase,1,1,2
txn_001876,2026-01-09T16:56:43,acc_0807,dev_0948,103.93.1.38,103.93.1.0/24,226010,sku_1022,1394.28,card,success,0,legitimate_purchase,1,1,1
txn_001877,2026-01-09T16:58:10,acc_0149,dev_0185,103.210.20.47,103.210.20.0/24,500032,sku_1002,441.14,wallet,success,0,legitimate_purchase,1,1,2
txn_001878,2026-01-09T16:58:27,acc_0737,dev_0869,49.207.1.57,49.207.1.0/24,560076,sku_1037,932.6,UPI,success,0,legitimate_purchase,1,1,3
txn_001879,2026-01-09T16:59:19,acc_0840,dev_0986,49.34.10.201,49.34.10.0/24,380054,sku_1030,5295.08,UPI,success,0,legitimate_purchase,2,2,1
txn_001880,2026-01-09T17:01:38,acc_0734,dev_0866,103.88.1.194,103.88.1.0/24,411038,sku_1033,6763.85,UPI,success,0,legitimate_purchase,1,1,3
txn_001881,2026-01-09T17:06:53,acc_0492,dev_0588,103.88.1.162,103.88.1.0/24,411038,sku_1005,514.36,card,success,0,legitimate_purchase,1,1,4
txn_001882,2026-01-09T17:12:53,acc_0211,dev_0258,122.160.2.141,122.160.2.0/24,682030,sku_1022,637.24,card,success,0,legitimate_purchase,1,1,2
txn_001883,2026-01-09T17:13:54,acc_0358,dev_0428,203.197.1.83,203.197.1.0/24,500084,sku_1003,394.6,UPI,success,0,legitimate_purchase,1,1,1
txn_001884,2026-01-09T17:14:06,acc_0206,dev_0252,117.216.1.16,117.216.1.0/24,682001,sku_1005,439.96,netbanking,success,0,legitimate_purchase,1,1,1
txn_001885,2026-01-09T17:18:57,acc_0281,dev_0343,103.12.1.204,103.12.1.0/24,110016,sku_1034,522.31,wallet,success,0,legitimate_purchase,1,1,2
txn_001886,2026-01-09T17:32:41,acc_0065,dev_0083,14.139.1.195,14.139.1.0/24,160001,sku_1015,1474.13,UPI,success,0,legitimate_purchase,1,1,1
txn_001887,2026-01-09T17:35:51,acc_0485,dev_0580,49.36.20.145,49.36.20.0/24,500001,sku_1021,1639.28,card,success,0,legitimate_purchase,1,1,1
txn_001888,2026-01-09T17:38:12,acc_0316,dev_0381,103.93.1.239,103.93.1.0/24,226010,sku_1042,1572.03,netbanking,success,0,legitimate_purchase,1,1,2
txn_001889,2026-01-09T17:39:20,acc_0136,dev_0171,49.36.20.222,49.36.20.0/24,400070,sku_1003,297.43,UPI,success,0,legitimate_purchase,1,1,2
txn_001890,2026-01-09T17:42:44,acc_0379,dev_0450,117.192.2.7,117.192.2.0/24,600096,sku_1028,8249.92,card,success,0,legitimate_purchase,1,1,1
txn_001891,2026-01-09T17:47:50,acc_0899,dev_1053,117.216.1.91,117.216.1.0/24,682016,sku_1010,225.8,card,success,0,legitimate_purchase,1,1,2
txn_001892,2026-01-09T17:52:50,acc_0243,dev_0299,103.86.30.184,103.86.30.0/24,560076,sku_1030,5249.1,card,success,0,legitimate_purchase,1,1,1
txn_001893,2026-01-09T17:58:01,acc_0335,dev_0404,103.86.30.144,103.86.30.0/24,560034,sku_1001,222.39,netbanking,success,0,legitimate_purchase,1,1,2
